month,clean_hour,market_price_eur_mwh,hp_hc_price_eur_mwh
Novembre 2005,Mercredi 23h,59.50575,52.87
Novembre 2005,Jeudi 0h,47.12800000000001,52.87
Novembre 2005,Jeudi 1h,46.175333333333334,52.87
Novembre 2005,Jeudi 2h,43.97933333333333,52.87
Novembre 2005,Jeudi 3h,35.70333333333333,52.87
Novembre 2005,Jeudi 4h,36.02466666666667,52.87
Novembre 2005,Jeudi 5h,44.9,52.87
Novembre 2005,Jeudi 6h,56.27766666666667,52.87
Novembre 2005,Jeudi 7h,99.40866666666666,108.83
Novembre 2005,Jeudi 8h,101.51799999999999,108.83
Novembre 2005,Jeudi 9h,113.65766666666667,108.83
Novembre 2005,Jeudi 10h,108.658,108.83
Novembre 2005,Jeudi 11h,116.38799999999999,108.83
Novembre 2005,Jeudi 12h,95.35266666666666,108.83
Novembre 2005,Jeudi 13h,85.789,108.83
Novembre 2005,Jeudi 14h,118.16433333333335,108.83
Novembre 2005,Jeudi 15h,104.87333333333333,108.83
Novembre 2005,Jeudi 16h,101.96633333333334,108.83
Novembre 2005,Jeudi 17h,105.39999999999999,108.83
Novembre 2005,Jeudi 18h,144.3216666666667,108.83
Novembre 2005,Jeudi 19h,106.43533333333335,108.83
Novembre 2005,Jeudi 20h,80.02166666666666,108.83
Novembre 2005,Jeudi 21h,68.75966666666666,108.83
Novembre 2005,Jeudi 22h,62.318000000000005,52.87
Novembre 2005,Jeudi 23h,51.099,52.87
Novembre 2005,Vendredi 0h,46.849,52.87
Novembre 2005,Vendredi 1h,44.371,52.87
Novembre 2005,Vendredi 2h,39.708,52.87
Novembre 2005,Vendredi 3h,36.77733333333333,52.87
Novembre 2005,Vendredi 4h,32.050333333333334,52.87
Novembre 2005,Vendredi 5h,39.95033333333333,52.87
Novembre 2005,Vendredi 6h,48.867333333333335,52.87
Novembre 2005,Vendredi 7h,94.66433333333333,108.83
Novembre 2005,Vendredi 8h,96.18266666666666,108.83
Novembre 2005,Vendredi 9h,92.04566666666666,108.83
Novembre 2005,Vendredi 10h,97.29366666666668,108.83
Novembre 2005,Vendredi 11h,98.27433333333333,108.83
Novembre 2005,Vendredi 12h,85.48433333333332,108.83
Novembre 2005,Vendredi 13h,78.23200000000001,108.83
Novembre 2005,Vendredi 14h,74.875,108.83
Novembre 2005,Vendredi 15h,71.594,108.83
Novembre 2005,Vendredi 16h,66.19466666666666,108.83
Novembre 2005,Vendredi 17h,88.54133333333334,108.83
Novembre 2005,Vendredi 18h,103.64833333333333,108.83
Novembre 2005,Vendredi 19h,89.53133333333334,108.83
Novembre 2005,Vendredi 20h,72.65833333333333,108.83
Novembre 2005,Vendredi 21h,60.727666666666664,108.83
Novembre 2005,Vendredi 22h,59.66966666666667,52.87
Novembre 2005,Vendredi 23h,54.46933333333334,52.87
Novembre 2005,Samedi 0h,47.578,52.87
Novembre 2005,Samedi 1h,43.856,52.87
Novembre 2005,Samedi 2h,39.09525,52.87
Novembre 2005,Samedi 3h,33.393,52.87
Novembre 2005,Samedi 4h,22.27325,52.87
Novembre 2005,Samedi 5h,34.53175,52.87
Novembre 2005,Samedi 6h,37.557249999999996,52.87
Novembre 2005,Samedi 7h,46.85625,108.83
Novembre 2005,Samedi 8h,50.83325,108.83
Novembre 2005,Samedi 9h,57.81825,108.83
Novembre 2005,Samedi 10h,62.407,108.83
Novembre 2005,Samedi 11h,65.0835,108.83
Novembre 2005,Samedi 12h,63.85525,108.83
Novembre 2005,Samedi 13h,59.789249999999996,108.83
Novembre 2005,Samedi 14h,55.7645,108.83
Novembre 2005,Samedi 15h,49.7415,108.83
Novembre 2005,Samedi 16h,54.64575,108.83
Novembre 2005,Samedi 17h,66.3235,108.83
Novembre 2005,Samedi 18h,71.18225,108.83
Novembre 2005,Samedi 19h,68.5485,108.83
Novembre 2005,Samedi 20h,64.6215,108.83
Novembre 2005,Samedi 21h,57.546,108.83
Novembre 2005,Samedi 22h,54.21025,52.87
Novembre 2005,Samedi 23h,50.59725,52.87
Novembre 2005,Dimanche 0h,39.76325,52.87
Novembre 2005,Dimanche 1h,38.26925,52.87
Novembre 2005,Dimanche 2h,36.61575,52.87
Novembre 2005,Dimanche 3h,31.323500000000003,52.87
Novembre 2005,Dimanche 4h,22.0715,52.87
Novembre 2005,Dimanche 5h,25.498250000000002,52.87
Novembre 2005,Dimanche 6h,28.021250000000002,52.87
Novembre 2005,Dimanche 7h,27.6755,108.83
Novembre 2005,Dimanche 8h,33.4455,108.83
Novembre 2005,Dimanche 9h,40.90075,108.83
Novembre 2005,Dimanche 10h,44.173500000000004,108.83
Novembre 2005,Dimanche 11h,46.9155,108.83
Novembre 2005,Dimanche 12h,47.403,108.83
Novembre 2005,Dimanche 13h,42.95025,108.83
Novembre 2005,Dimanche 14h,39.7445,108.83
Novembre 2005,Dimanche 15h,35.067,108.83
Novembre 2005,Dimanche 16h,33.13225,108.83
Novembre 2005,Dimanche 17h,48.90925,108.83
Novembre 2005,Dimanche 18h,56.783249999999995,108.83
Novembre 2005,Dimanche 19h,57.68625,108.83
Novembre 2005,Dimanche 20h,55.07725,108.83
Novembre 2005,Dimanche 21h,51.7425,108.83
Novembre 2005,Dimanche 22h,50.0595,52.87
Novembre 2005,Dimanche 23h,46.29925,52.87
Décembre 2005,Lundi 0h,45.819,52.87
Décembre 2005,Lundi 1h,42.0535,52.87
Décembre 2005,Lundi 2h,38.3955,52.87
Décembre 2005,Lundi 3h,34.9455,52.87
Décembre 2005,Lundi 4h,25.5575,52.87
Décembre 2005,Lundi 5h,38.3185,52.87
Décembre 2005,Lundi 6h,40.697250000000004,52.87
Décembre 2005,Lundi 7h,63.476749999999996,108.83
Décembre 2005,Lundi 8h,80.71425,108.83
Décembre 2005,Lundi 9h,82.98925,108.83
Décembre 2005,Lundi 10h,81.947,108.83
Décembre 2005,Lundi 11h,86.1995,108.83
Décembre 2005,Lundi 12h,77.10075,108.83
Décembre 2005,Lundi 13h,77.49125,108.83
Décembre 2005,Lundi 14h,77.20925,108.83
Décembre 2005,Lundi 15h,78.487,108.83
Décembre 2005,Lundi 16h,80.2075,108.83
Décembre 2005,Lundi 17h,102.96725,108.83
Décembre 2005,Lundi 18h,189.91150000000002,108.83
Décembre 2005,Lundi 19h,85.3495,108.83
Décembre 2005,Lundi 20h,82.80425,108.83
Décembre 2005,Lundi 21h,62.00725,108.83
Décembre 2005,Lundi 22h,68.13575,52.87
Décembre 2005,Lundi 23h,54.665,52.87
Décembre 2005,Mardi 0h,48.23275,52.87
Décembre 2005,Mardi 1h,46.0475,52.87
Décembre 2005,Mardi 2h,41.04925,52.87
Décembre 2005,Mardi 3h,35.570499999999996,52.87
Décembre 2005,Mardi 4h,33.24725,52.87
Décembre 2005,Mardi 5h,33.718,52.87
Décembre 2005,Mardi 6h,39.1035,52.87
Décembre 2005,Mardi 7h,65.03025,108.83
Décembre 2005,Mardi 8h,82.333,108.83
Décembre 2005,Mardi 9h,87.57975,108.83
Décembre 2005,Mardi 10h,89.291,108.83
Décembre 2005,Mardi 11h,91.0335,108.83
Décembre 2005,Mardi 12h,89.7115,108.83
Décembre 2005,Mardi 13h,88.01275,108.83
Décembre 2005,Mardi 14h,88.447,108.83
Décembre 2005,Mardi 15h,83.57375,108.83
Décembre 2005,Mardi 16h,96.94875,108.83
Décembre 2005,Mardi 17h,113.85125,108.83
Décembre 2005,Mardi 18h,207.2295,108.83
Décembre 2005,Mardi 19h,114.685,108.83
Décembre 2005,Mardi 20h,78.91125,108.83
Décembre 2005,Mardi 21h,70.273,108.83
Décembre 2005,Mardi 22h,66.38025,52.87
Décembre 2005,Mardi 23h,62.907,52.87
Décembre 2005,Mercredi 0h,52.058,52.87
Décembre 2005,Mercredi 1h,48.09725,52.87
Décembre 2005,Mercredi 2h,45.2535,52.87
Décembre 2005,Mercredi 3h,38.964,52.87
Décembre 2005,Mercredi 4h,38.84475,52.87
Décembre 2005,Mercredi 5h,44.97775,52.87
Décembre 2005,Mercredi 6h,50.63725,52.87
Décembre 2005,Mercredi 7h,78.005,108.83
Décembre 2005,Mercredi 8h,95.02975,108.83
Décembre 2005,Mercredi 9h,99.785,108.83
Décembre 2005,Mercredi 10h,103.81625,108.83
Décembre 2005,Mercredi 11h,110.6575,108.83
Décembre 2005,Mercredi 12h,99.1395,108.83
Décembre 2005,Mercredi 13h,100.80475,108.83
Décembre 2005,Mercredi 14h,100.2565,108.83
Décembre 2005,Mercredi 15h,93.8825,108.83
Décembre 2005,Mercredi 16h,98.83475,108.83
Décembre 2005,Mercredi 17h,115.75475,108.83
Décembre 2005,Mercredi 18h,131.9505,108.83
Décembre 2005,Mercredi 19h,101.0085,108.83
Décembre 2005,Mercredi 20h,86.74600000000001,108.83
Décembre 2005,Mercredi 21h,73.6465,108.83
Décembre 2005,Mercredi 22h,75.3145,52.87
Décembre 2005,Mercredi 23h,63.50975,52.87
Décembre 2005,Jeudi 0h,47.1265,52.87
Décembre 2005,Jeudi 1h,41.65775,52.87
Décembre 2005,Jeudi 2h,40.129999999999995,52.87
Décembre 2005,Jeudi 3h,35.429,52.87
Décembre 2005,Jeudi 4h,29.792250000000003,52.87
Décembre 2005,Jeudi 5h,40.0825,52.87
Décembre 2005,Jeudi 6h,44.28925,52.87
Décembre 2005,Jeudi 7h,69.2835,108.83
Décembre 2005,Jeudi 8h,81.70375,108.83
Décembre 2005,Jeudi 9h,89.87625,108.83
Décembre 2005,Jeudi 10h,92.006,108.83
Décembre 2005,Jeudi 11h,87.25200000000001,108.83
Décembre 2005,Jeudi 12h,86.01725,108.83
Décembre 2005,Jeudi 13h,78.71725,108.83
Décembre 2005,Jeudi 14h,83.16875,108.83
Décembre 2005,Jeudi 15h,78.63625,108.83
Décembre 2005,Jeudi 16h,76.39175,108.83
Décembre 2005,Jeudi 17h,88.52799999999999,108.83
Décembre 2005,Jeudi 18h,93.85300000000001,108.83
Décembre 2005,Jeudi 19h,87.3385,108.83
Décembre 2005,Jeudi 20h,76.46925,108.83
Décembre 2005,Jeudi 21h,66.22925000000001,108.83
Décembre 2005,Jeudi 22h,65.93475,52.87
Décembre 2005,Jeudi 23h,54.658,52.87
Décembre 2005,Vendredi 0h,48.53525,52.87
Décembre 2005,Vendredi 1h,41.7315,52.87
Décembre 2005,Vendredi 2h,38.7935,52.87
Décembre 2005,Vendredi 3h,31.207749999999997,52.87
Décembre 2005,Vendredi 4h,30.66075,52.87
Décembre 2005,Vendredi 5h,38.02525,52.87
Décembre 2005,Vendredi 6h,46.428,52.87
Décembre 2005,Vendredi 7h,78.44775,108.83
Décembre 2005,Vendredi 8h,84.76175,108.83
Décembre 2005,Vendredi 9h,90.53225,108.83
Décembre 2005,Vendredi 10h,93.99125,108.83
Décembre 2005,Vendredi 11h,92.102,108.83
Décembre 2005,Vendredi 12h,90.37675,108.83
Décembre 2005,Vendredi 13h,85.38925,108.83
Décembre 2005,Vendredi 14h,81.8925,108.83
Décembre 2005,Vendredi 15h,74.643,108.83
Décembre 2005,Vendredi 16h,84.59325,108.83
Décembre 2005,Vendredi 17h,90.40575,108.83
Décembre 2005,Vendredi 18h,96.34975,108.83
Décembre 2005,Vendredi 19h,92.12125,108.83
Décembre 2005,Vendredi 20h,80.419,108.83
Décembre 2005,Vendredi 21h,65.24275,108.83
Décembre 2005,Vendredi 22h,64.249,52.87
Décembre 2005,Vendredi 23h,51.93025,52.87
Décembre 2005,Samedi 0h,40.45,52.87
Décembre 2005,Samedi 1h,36.37075,52.87
Décembre 2005,Samedi 2h,32.4625,52.87
Décembre 2005,Samedi 3h,30.552,52.87
Décembre 2005,Samedi 4h,21.933500000000002,52.87
Décembre 2005,Samedi 5h,26.53125,52.87
Décembre 2005,Samedi 6h,33.41125,52.87
Décembre 2005,Samedi 7h,44.79725,108.83
Décembre 2005,Samedi 8h,51.91825,108.83
Décembre 2005,Samedi 9h,55.67075,108.83
Décembre 2005,Samedi 10h,64.1055,108.83
Décembre 2005,Samedi 11h,68.182,108.83
Décembre 2005,Samedi 12h,61.05825,108.83
Décembre 2005,Samedi 13h,57.573499999999996,108.83
Décembre 2005,Samedi 14h,56.425,108.83
Décembre 2005,Samedi 15h,50.957,108.83
Décembre 2005,Samedi 16h,51.627,108.83
Décembre 2005,Samedi 17h,59.39375,108.83
Décembre 2005,Samedi 18h,66.065,108.83
Décembre 2005,Samedi 19h,66.25775,108.83
Décembre 2005,Samedi 20h,58.80575,108.83
Décembre 2005,Samedi 21h,43.15,108.83
Décembre 2005,Samedi 22h,44.536500000000004,52.87
Décembre 2005,Samedi 23h,41.67475,52.87
Décembre 2005,Dimanche 0h,36.513,52.87
Décembre 2005,Dimanche 1h,37.31766666666667,52.87
Décembre 2005,Dimanche 2h,33.797000000000004,52.87
Décembre 2005,Dimanche 3h,29.026,52.87
Décembre 2005,Dimanche 4h,19.326333333333334,52.87
Décembre 2005,Dimanche 5h,24.959666666666667,52.87
Décembre 2005,Dimanche 6h,23.12266666666667,52.87
Décembre 2005,Dimanche 7h,28.685,108.83
Décembre 2005,Dimanche 8h,34.26866666666667,108.83
Décembre 2005,Dimanche 9h,41.339,108.83
Décembre 2005,Dimanche 10h,45.666666666666664,108.83
Décembre 2005,Dimanche 11h,49.401,108.83
Décembre 2005,Dimanche 12h,52.775666666666666,108.83
Décembre 2005,Dimanche 13h,42.799,108.83
Décembre 2005,Dimanche 14h,41.86533333333333,108.83
Décembre 2005,Dimanche 15h,42.83166666666667,108.83
Décembre 2005,Dimanche 16h,39.763333333333335,108.83
Décembre 2005,Dimanche 17h,52.93733333333333,108.83
Décembre 2005,Dimanche 18h,65.98033333333333,108.83
Décembre 2005,Dimanche 19h,64.63666666666667,108.83
Décembre 2005,Dimanche 20h,62.326666666666675,108.83
Décembre 2005,Dimanche 21h,48.32866666666666,108.83
Décembre 2005,Dimanche 22h,51.330000000000005,52.87
Décembre 2005,Dimanche 23h,52.660666666666664,52.87
Janvier 2006,Lundi 0h,39.5846,52.87
Janvier 2006,Lundi 1h,42.7418,52.87
Janvier 2006,Lundi 2h,38.9082,52.87
Janvier 2006,Lundi 3h,33.4026,52.87
Janvier 2006,Lundi 4h,30.8036,52.87
Janvier 2006,Lundi 5h,39.47,52.87
Janvier 2006,Lundi 6h,48.8882,52.87
Janvier 2006,Lundi 7h,81.8138,108.83
Janvier 2006,Lundi 8h,89.1106,108.83
Janvier 2006,Lundi 9h,105.1072,108.83
Janvier 2006,Lundi 10h,106.39359999999999,108.83
Janvier 2006,Lundi 11h,99.899,108.83
Janvier 2006,Lundi 12h,88.2086,108.83
Janvier 2006,Lundi 13h,83.4512,108.83
Janvier 2006,Lundi 14h,84.2064,108.83
Janvier 2006,Lundi 15h,78.3094,108.83
Janvier 2006,Lundi 16h,77.75059999999999,108.83
Janvier 2006,Lundi 17h,91.463,108.83
Janvier 2006,Lundi 18h,102.5012,108.83
Janvier 2006,Lundi 19h,91.50540000000001,108.83
Janvier 2006,Lundi 20h,79.612,108.83
Janvier 2006,Lundi 21h,68.8342,108.83
Janvier 2006,Lundi 22h,58.92380000000001,52.87
Janvier 2006,Lundi 23h,50.470600000000005,52.87
Janvier 2006,Mardi 0h,51.1826,52.87
Janvier 2006,Mardi 1h,53.5312,52.87
Janvier 2006,Mardi 2h,50.2932,52.87
Janvier 2006,Mardi 3h,43.8442,52.87
Janvier 2006,Mardi 4h,40.965199999999996,52.87
Janvier 2006,Mardi 5h,46.1382,52.87
Janvier 2006,Mardi 6h,54.64059999999999,52.87
Janvier 2006,Mardi 7h,76.4072,108.83
Janvier 2006,Mardi 8h,93.1088,108.83
Janvier 2006,Mardi 9h,94.898,108.83
Janvier 2006,Mardi 10h,95.9602,108.83
Janvier 2006,Mardi 11h,96.1956,108.83
Janvier 2006,Mardi 12h,87.2298,108.83
Janvier 2006,Mardi 13h,83.2492,108.83
Janvier 2006,Mardi 14h,82.779,108.83
Janvier 2006,Mardi 15h,81.92280000000001,108.83
Janvier 2006,Mardi 16h,84.9542,108.83
Janvier 2006,Mardi 17h,94.806,108.83
Janvier 2006,Mardi 18h,103.74600000000001,108.83
Janvier 2006,Mardi 19h,98.0324,108.83
Janvier 2006,Mardi 20h,82.4518,108.83
Janvier 2006,Mardi 21h,72.072,108.83
Janvier 2006,Mardi 22h,68.2756,52.87
Janvier 2006,Mardi 23h,59.5206,52.87
Janvier 2006,Mercredi 0h,42.52175,52.87
Janvier 2006,Mercredi 1h,39.0815,52.87
Janvier 2006,Mercredi 2h,36.993,52.87
Janvier 2006,Mercredi 3h,33.8095,52.87
Janvier 2006,Mercredi 4h,27.30275,52.87
Janvier 2006,Mercredi 5h,31.05125,52.87
Janvier 2006,Mercredi 6h,37.73125,52.87
Janvier 2006,Mercredi 7h,54.865750000000006,108.83
Janvier 2006,Mercredi 8h,69.19825,108.83
Janvier 2006,Mercredi 9h,73.55199999999999,108.83
Janvier 2006,Mercredi 10h,75.53999999999999,108.83
Janvier 2006,Mercredi 11h,75.4985,108.83
Janvier 2006,Mercredi 12h,66.73725,108.83
Janvier 2006,Mercredi 13h,62.535,108.83
Janvier 2006,Mercredi 14h,62.9225,108.83
Janvier 2006,Mercredi 15h,60.99275,108.83
Janvier 2006,Mercredi 16h,61.34325,108.83
Janvier 2006,Mercredi 17h,71.08075,108.83
Janvier 2006,Mercredi 18h,76.53475,108.83
Janvier 2006,Mercredi 19h,73.82000000000001,108.83
Janvier 2006,Mercredi 20h,65.628,108.83
Janvier 2006,Mercredi 21h,59.77975,108.83
Janvier 2006,Mercredi 22h,53.1145,52.87
Janvier 2006,Mercredi 23h,46.2005,52.87
Janvier 2006,Jeudi 0h,38.164,52.87
Janvier 2006,Jeudi 1h,35.453,52.87
Janvier 2006,Jeudi 2h,33.243,52.87
Janvier 2006,Jeudi 3h,28.81075,52.87
Janvier 2006,Jeudi 4h,26.31725,52.87
Janvier 2006,Jeudi 5h,30.737000000000002,52.87
Janvier 2006,Jeudi 6h,35.93075,52.87
Janvier 2006,Jeudi 7h,57.501,108.83
Janvier 2006,Jeudi 8h,62.366749999999996,108.83
Janvier 2006,Jeudi 9h,68.04975,108.83
Janvier 2006,Jeudi 10h,69.69475,108.83
Janvier 2006,Jeudi 11h,68.82375,108.83
Janvier 2006,Jeudi 12h,61.363749999999996,108.83
Janvier 2006,Jeudi 13h,58.076750000000004,108.83
Janvier 2006,Jeudi 14h,55.88525,108.83
Janvier 2006,Jeudi 15h,54.091499999999996,108.83
Janvier 2006,Jeudi 16h,57.44175,108.83
Janvier 2006,Jeudi 17h,68.86875,108.83
Janvier 2006,Jeudi 18h,75.0735,108.83
Janvier 2006,Jeudi 19h,66.0395,108.83
Janvier 2006,Jeudi 20h,59.466499999999996,108.83
Janvier 2006,Jeudi 21h,54.02799999999999,108.83
Janvier 2006,Jeudi 22h,48.93625,52.87
Janvier 2006,Jeudi 23h,41.1495,52.87
Janvier 2006,Vendredi 0h,43.18725,52.87
Janvier 2006,Vendredi 1h,42.2485,52.87
Janvier 2006,Vendredi 2h,38.467,52.87
Janvier 2006,Vendredi 3h,32.7335,52.87
Janvier 2006,Vendredi 4h,28.20225,52.87
Janvier 2006,Vendredi 5h,36.4055,52.87
Janvier 2006,Vendredi 6h,46.652249999999995,52.87
Janvier 2006,Vendredi 7h,78.81675,108.83
Janvier 2006,Vendredi 8h,90.33175,108.83
Janvier 2006,Vendredi 9h,97.206,108.83
Janvier 2006,Vendredi 10h,101.09375,108.83
Janvier 2006,Vendredi 11h,100.5195,108.83
Janvier 2006,Vendredi 12h,80.39075,108.83
Janvier 2006,Vendredi 13h,78.35925,108.83
Janvier 2006,Vendredi 14h,73.44024999999999,108.83
Janvier 2006,Vendredi 15h,73.10125,108.83
Janvier 2006,Vendredi 16h,74.3625,108.83
Janvier 2006,Vendredi 17h,87.84100000000001,108.83
Janvier 2006,Vendredi 18h,95.70125,108.83
Janvier 2006,Vendredi 19h,81.025,108.83
Janvier 2006,Vendredi 20h,72.50874999999999,108.83
Janvier 2006,Vendredi 21h,59.9555,108.83
Janvier 2006,Vendredi 22h,56.384249999999994,52.87
Janvier 2006,Vendredi 23h,47.285,52.87
Janvier 2006,Samedi 0h,48.75625,52.87
Janvier 2006,Samedi 1h,42.143,52.87
Janvier 2006,Samedi 2h,40.0635,52.87
Janvier 2006,Samedi 3h,35.8045,52.87
Janvier 2006,Samedi 4h,34.397999999999996,52.87
Janvier 2006,Samedi 5h,31.613000000000003,52.87
Janvier 2006,Samedi 6h,33.771249999999995,52.87
Janvier 2006,Samedi 7h,46.0345,108.83
Janvier 2006,Samedi 8h,52.38275,108.83
Janvier 2006,Samedi 9h,61.0005,108.83
Janvier 2006,Samedi 10h,71.052,108.83
Janvier 2006,Samedi 11h,68.6565,108.83
Janvier 2006,Samedi 12h,66.428,108.83
Janvier 2006,Samedi 13h,57.9985,108.83
Janvier 2006,Samedi 14h,57.25425,108.83
Janvier 2006,Samedi 15h,55.22125,108.83
Janvier 2006,Samedi 16h,58.165499999999994,108.83
Janvier 2006,Samedi 17h,62.71275,108.83
Janvier 2006,Samedi 18h,75.43025,108.83
Janvier 2006,Samedi 19h,77.99125,108.83
Janvier 2006,Samedi 20h,71.8455,108.83
Janvier 2006,Samedi 21h,59.912749999999996,108.83
Janvier 2006,Samedi 22h,55.08125,52.87
Janvier 2006,Samedi 23h,47.4675,52.87
Janvier 2006,Dimanche 0h,45.3414,52.87
Janvier 2006,Dimanche 1h,40.2016,52.87
Janvier 2006,Dimanche 2h,37.8358,52.87
Janvier 2006,Dimanche 3h,29.950799999999997,52.87
Janvier 2006,Dimanche 4h,26.313199999999995,52.87
Janvier 2006,Dimanche 5h,26.8596,52.87
Janvier 2006,Dimanche 6h,19.8676,52.87
Janvier 2006,Dimanche 7h,26.478999999999996,108.83
Janvier 2006,Dimanche 8h,33.2552,108.83
Janvier 2006,Dimanche 9h,44.367399999999996,108.83
Janvier 2006,Dimanche 10h,50.5206,108.83
Janvier 2006,Dimanche 11h,54.0456,108.83
Janvier 2006,Dimanche 12h,56.328199999999995,108.83
Janvier 2006,Dimanche 13h,54.5412,108.83
Janvier 2006,Dimanche 14h,49.5492,108.83
Janvier 2006,Dimanche 15h,47.7068,108.83
Janvier 2006,Dimanche 16h,43.4372,108.83
Janvier 2006,Dimanche 17h,54.86220000000001,108.83
Janvier 2006,Dimanche 18h,68.5424,108.83
Janvier 2006,Dimanche 19h,71.4958,108.83
Janvier 2006,Dimanche 20h,67.155,108.83
Janvier 2006,Dimanche 21h,65.05539999999999,108.83
Janvier 2006,Dimanche 22h,56.604200000000006,52.87
Janvier 2006,Dimanche 23h,49.04260000000001,52.87
Février 2006,Lundi 0h,47.425,52.87
Février 2006,Lundi 1h,48.12475,52.87
Février 2006,Lundi 2h,46.798500000000004,52.87
Février 2006,Lundi 3h,35.813,52.87
Février 2006,Lundi 4h,39.32025,52.87
Février 2006,Lundi 5h,45.75175,52.87
Février 2006,Lundi 6h,50.1815,52.87
Février 2006,Lundi 7h,73.97625,108.83
Février 2006,Lundi 8h,88.357,108.83
Février 2006,Lundi 9h,94.2935,108.83
Février 2006,Lundi 10h,95.569,108.83
Février 2006,Lundi 11h,96.901,108.83
Février 2006,Lundi 12h,87.4315,108.83
Février 2006,Lundi 13h,87.17375,108.83
Février 2006,Lundi 14h,85.70750000000001,108.83
Février 2006,Lundi 15h,78.978,108.83
Février 2006,Lundi 16h,75.44024999999999,108.83
Février 2006,Lundi 17h,79.93475,108.83
Février 2006,Lundi 18h,160.1365,108.83
Février 2006,Lundi 19h,94.399,108.83
Février 2006,Lundi 20h,79.81524999999999,108.83
Février 2006,Lundi 21h,64.8995,108.83
Février 2006,Lundi 22h,58.5025,52.87
Février 2006,Lundi 23h,51.232,52.87
Février 2006,Mardi 0h,48.1485,52.87
Février 2006,Mardi 1h,45.350500000000004,52.87
Février 2006,Mardi 2h,43.577,52.87
Février 2006,Mardi 3h,35.4505,52.87
Février 2006,Mardi 4h,35.06875,52.87
Février 2006,Mardi 5h,42.8195,52.87
Février 2006,Mardi 6h,48.8285,52.87
Février 2006,Mardi 7h,72.717,108.83
Février 2006,Mardi 8h,86.77725,108.83
Février 2006,Mardi 9h,93.2705,108.83
Février 2006,Mardi 10h,96.33025,108.83
Février 2006,Mardi 11h,96.37475,108.83
Février 2006,Mardi 12h,79.8175,108.83
Février 2006,Mardi 13h,74.68625,108.83
Février 2006,Mardi 14h,76.83825,108.83
Février 2006,Mardi 15h,74.112,108.83
Février 2006,Mardi 16h,75.708,108.83
Février 2006,Mardi 17h,84.81775,108.83
Février 2006,Mardi 18h,97.22725,108.83
Février 2006,Mardi 19h,97.97575,108.83
Février 2006,Mardi 20h,108.497,108.83
Février 2006,Mardi 21h,75.312,108.83
Février 2006,Mardi 22h,67.6925,52.87
Février 2006,Mardi 23h,60.02625,52.87
Février 2006,Mercredi 0h,39.4035,52.87
Février 2006,Mercredi 1h,36.04725,52.87
Février 2006,Mercredi 2h,33.04,52.87
Février 2006,Mercredi 3h,29.771250000000002,52.87
Février 2006,Mercredi 4h,24.381500000000003,52.87
Février 2006,Mercredi 5h,36.45675,52.87
Février 2006,Mercredi 6h,46.11925,52.87
Février 2006,Mercredi 7h,55.61475,108.83
Février 2006,Mercredi 8h,65.61099999999999,108.83
Février 2006,Mercredi 9h,77.1515,108.83
Février 2006,Mercredi 10h,80.52575,108.83
Février 2006,Mercredi 11h,80.30725,108.83
Février 2006,Mercredi 12h,72.54625,108.83
Février 2006,Mercredi 13h,69.7565,108.83
Février 2006,Mercredi 14h,68.79375,108.83
Février 2006,Mercredi 15h,66.86075,108.83
Février 2006,Mercredi 16h,64.29599999999999,108.83
Février 2006,Mercredi 17h,74.71625,108.83
Février 2006,Mercredi 18h,85.22649999999999,108.83
Février 2006,Mercredi 19h,81.592,108.83
Février 2006,Mercredi 20h,68.459,108.83
Février 2006,Mercredi 21h,57.003750000000004,108.83
Février 2006,Mercredi 22h,59.43025,52.87
Février 2006,Mercredi 23h,49.440999999999995,52.87
Février 2006,Jeudi 0h,47.47475,52.87
Février 2006,Jeudi 1h,49.567,52.87
Février 2006,Jeudi 2h,47.95225,52.87
Février 2006,Jeudi 3h,35.5005,52.87
Février 2006,Jeudi 4h,40.480000000000004,52.87
Février 2006,Jeudi 5h,44.908500000000004,52.87
Février 2006,Jeudi 6h,52.766999999999996,52.87
Février 2006,Jeudi 7h,70.83075,108.83
Février 2006,Jeudi 8h,81.7885,108.83
Février 2006,Jeudi 9h,91.7675,108.83
Février 2006,Jeudi 10h,93.59425,108.83
Février 2006,Jeudi 11h,97.04875,108.83
Février 2006,Jeudi 12h,84.25450000000001,108.83
Février 2006,Jeudi 13h,82.53875000000001,108.83
Février 2006,Jeudi 14h,81.6745,108.83
Février 2006,Jeudi 15h,76.6985,108.83
Février 2006,Jeudi 16h,81.76625,108.83
Février 2006,Jeudi 17h,81.85300000000001,108.83
Février 2006,Jeudi 18h,93.75325,108.83
Février 2006,Jeudi 19h,89.34625,108.83
Février 2006,Jeudi 20h,75.672,108.83
Février 2006,Jeudi 21h,66.74475,108.83
Février 2006,Jeudi 22h,65.9985,52.87
Février 2006,Jeudi 23h,57.182,52.87
Février 2006,Vendredi 0h,49.79775,52.87
Février 2006,Vendredi 1h,48.433499999999995,52.87
Février 2006,Vendredi 2h,45.72275,52.87
Février 2006,Vendredi 3h,37.002250000000004,52.87
Février 2006,Vendredi 4h,35.467,52.87
Février 2006,Vendredi 5h,45.9765,52.87
Février 2006,Vendredi 6h,50.7345,52.87
Février 2006,Vendredi 7h,74.0775,108.83
Février 2006,Vendredi 8h,90.88625,108.83
Février 2006,Vendredi 9h,119.47550000000001,108.83
Février 2006,Vendredi 10h,122.25975,108.83
Février 2006,Vendredi 11h,123.43449999999999,108.83
