month,clean_hour,market_price_eur_mwh,hp_hc_price_eur_mwh
Janvier 2023,Lundi 0h,113.05199999999999,52.87
Janvier 2023,Lundi 1h,118.30999999999999,52.87
Janvier 2023,Lundi 2h,115.904,52.87
Janvier 2023,Lundi 3h,102.078,52.87
Janvier 2023,Lundi 4h,98.50800000000001,52.87
Janvier 2023,Lundi 5h,115.30199999999999,52.87
Janvier 2023,Lundi 6h,144.418,52.87
Janvier 2023,Lundi 7h,171.824,108.83
Janvier 2023,Lundi 8h,183.996,108.83
Janvier 2023,Lundi 9h,182.592,108.83
Janvier 2023,Lundi 10h,173.54000000000002,108.83
Janvier 2023,Lundi 11h,164.294,108.83
Janvier 2023,Lundi 12h,154.028,108.83
Janvier 2023,Lundi 13h,148.376,108.83
Janvier 2023,Lundi 14h,149.076,108.83
Janvier 2023,Lundi 15h,151.666,108.83
Janvier 2023,Lundi 16h,152.93800000000002,108.83
Janvier 2023,Lundi 17h,174.44400000000002,108.83
Janvier 2023,Lundi 18h,188.506,108.83
Janvier 2023,Lundi 19h,186.378,108.83
Janvier 2023,Lundi 20h,170.644,108.83
Janvier 2023,Lundi 21h,155.506,108.83
Janvier 2023,Lundi 22h,155.018,52.87
Janvier 2023,Lundi 23h,147.44,52.87
Janvier 2023,Mardi 0h,142.552,52.87
Janvier 2023,Mardi 1h,139.56,52.87
Janvier 2023,Mardi 2h,138.656,52.87
Janvier 2023,Mardi 3h,120.18400000000001,52.87
Janvier 2023,Mardi 4h,118.316,52.87
Janvier 2023,Mardi 5h,131.18400000000003,52.87
Janvier 2023,Mardi 6h,149.494,52.87
Janvier 2023,Mardi 7h,171.03,108.83
Janvier 2023,Mardi 8h,192.23399999999998,108.83
Janvier 2023,Mardi 9h,180.83800000000002,108.83
Janvier 2023,Mardi 10h,165.202,108.83
Janvier 2023,Mardi 11h,150.062,108.83
Janvier 2023,Mardi 12h,138.072,108.83
Janvier 2023,Mardi 13h,130.76,108.83
Janvier 2023,Mardi 14h,133.314,108.83
Janvier 2023,Mardi 15h,133.124,108.83
Janvier 2023,Mardi 16h,150.83800000000002,108.83
Janvier 2023,Mardi 17h,172.382,108.83
Janvier 2023,Mardi 18h,189.63,108.83
Janvier 2023,Mardi 19h,188.608,108.83
Janvier 2023,Mardi 20h,174.42000000000002,108.83
Janvier 2023,Mardi 21h,158.276,108.83
Janvier 2023,Mardi 22h,155.21800000000002,52.87
Janvier 2023,Mardi 23h,143.606,52.87
Janvier 2023,Mercredi 0h,109.6025,52.87
Janvier 2023,Mercredi 1h,93.125,52.87
Janvier 2023,Mercredi 2h,87.1875,52.87
Janvier 2023,Mercredi 3h,82.1525,52.87
Janvier 2023,Mercredi 4h,79.20000000000002,52.87
Janvier 2023,Mercredi 5h,84.02000000000001,52.87
Janvier 2023,Mercredi 6h,101.225,52.87
Janvier 2023,Mercredi 7h,122.4575,108.83
Janvier 2023,Mercredi 8h,135.3025,108.83
Janvier 2023,Mercredi 9h,136.595,108.83
Janvier 2023,Mercredi 10h,121.3325,108.83
Janvier 2023,Mercredi 11h,117.51249999999999,108.83
Janvier 2023,Mercredi 12h,111.4325,108.83
Janvier 2023,Mercredi 13h,102.2875,108.83
Janvier 2023,Mercredi 14h,99.8625,108.83
Janvier 2023,Mercredi 15h,102.3725,108.83
Janvier 2023,Mercredi 16h,109.35499999999999,108.83
Janvier 2023,Mercredi 17h,119.8575,108.83
Janvier 2023,Mercredi 18h,143.325,108.83
Janvier 2023,Mercredi 19h,139.70250000000001,108.83
Janvier 2023,Mercredi 20h,125.49000000000001,108.83
Janvier 2023,Mercredi 21h,112.35999999999999,108.83
Janvier 2023,Mercredi 22h,110.42250000000001,52.87
Janvier 2023,Mercredi 23h,101.1,52.87
Janvier 2023,Jeudi 0h,131.0525,52.87
Janvier 2023,Jeudi 1h,126.2075,52.87
Janvier 2023,Jeudi 2h,121.89,52.87
Janvier 2023,Jeudi 3h,117.88499999999999,52.87
Janvier 2023,Jeudi 4h,116.845,52.87
Janvier 2023,Jeudi 5h,121.285,52.87
Janvier 2023,Jeudi 6h,136.29,52.87
Janvier 2023,Jeudi 7h,154.59,108.83
Janvier 2023,Jeudi 8h,172.88,108.83
Janvier 2023,Jeudi 9h,182.9925,108.83
Janvier 2023,Jeudi 10h,173.5125,108.83
Janvier 2023,Jeudi 11h,175.23000000000002,108.83
Janvier 2023,Jeudi 12h,154.1225,108.83
Janvier 2023,Jeudi 13h,140.0075,108.83
Janvier 2023,Jeudi 14h,140.585,108.83
Janvier 2023,Jeudi 15h,144.225,108.83
Janvier 2023,Jeudi 16h,150.8925,108.83
Janvier 2023,Jeudi 17h,161.855,108.83
Janvier 2023,Jeudi 18h,174.2025,108.83
Janvier 2023,Jeudi 19h,170.6825,108.83
Janvier 2023,Jeudi 20h,161.0175,108.83
Janvier 2023,Jeudi 21h,145.3425,108.83
Janvier 2023,Jeudi 22h,141.7225,52.87
Janvier 2023,Jeudi 23h,132.29500000000002,52.87
Janvier 2023,Vendredi 0h,105.605,52.87
Janvier 2023,Vendredi 1h,99.69,52.87
Janvier 2023,Vendredi 2h,94.685,52.87
Janvier 2023,Vendredi 3h,88.3175,52.87
Janvier 2023,Vendredi 4h,89.45750000000001,52.87
Janvier 2023,Vendredi 5h,99.3175,52.87
Janvier 2023,Vendredi 6h,118.8725,52.87
Janvier 2023,Vendredi 7h,143.8125,108.83
Janvier 2023,Vendredi 8h,160.115,108.83
Janvier 2023,Vendredi 9h,155.525,108.83
Janvier 2023,Vendredi 10h,143.14249999999998,108.83
Janvier 2023,Vendredi 11h,136.1375,108.83
Janvier 2023,Vendredi 12h,124.85750000000002,108.83
Janvier 2023,Vendredi 13h,111.7825,108.83
Janvier 2023,Vendredi 14h,111.5675,108.83
Janvier 2023,Vendredi 15h,121.615,108.83
Janvier 2023,Vendredi 16h,133.7525,108.83
Janvier 2023,Vendredi 17h,148.1,108.83
Janvier 2023,Vendredi 18h,156.3475,108.83
Janvier 2023,Vendredi 19h,156.4725,108.83
Janvier 2023,Vendredi 20h,150.4025,108.83
Janvier 2023,Vendredi 21h,139.21249999999998,108.83
Janvier 2023,Vendredi 22h,133.9925,52.87
Janvier 2023,Vendredi 23h,124.9925,52.87
Janvier 2023,Samedi 0h,116.845,52.87
Janvier 2023,Samedi 1h,107.47749999999999,52.87
Janvier 2023,Samedi 2h,101.32249999999999,52.87
Janvier 2023,Samedi 3h,87.76249999999999,52.87
Janvier 2023,Samedi 4h,81.17750000000001,52.87
Janvier 2023,Samedi 5h,80.41999999999999,52.87
Janvier 2023,Samedi 6h,85.65,52.87
Janvier 2023,Samedi 7h,90.2975,108.83
Janvier 2023,Samedi 8h,107.0925,108.83
Janvier 2023,Samedi 9h,113.14000000000001,108.83
Janvier 2023,Samedi 10h,110.4025,108.83
Janvier 2023,Samedi 11h,104.16,108.83
Janvier 2023,Samedi 12h,98.0775,108.83
Janvier 2023,Samedi 13h,83.565,108.83
Janvier 2023,Samedi 14h,81.685,108.83
Janvier 2023,Samedi 15h,80.9025,108.83
Janvier 2023,Samedi 16h,85.36250000000001,108.83
Janvier 2023,Samedi 17h,99.2375,108.83
Janvier 2023,Samedi 18h,111.1175,108.83
Janvier 2023,Samedi 19h,122.74,108.83
Janvier 2023,Samedi 20h,115.33,108.83
Janvier 2023,Samedi 21h,112.60249999999999,108.83
Janvier 2023,Samedi 22h,110.9325,52.87
Janvier 2023,Samedi 23h,107.95,52.87
Janvier 2023,Dimanche 0h,84.69800000000001,52.87
Janvier 2023,Dimanche 1h,77.388,52.87
Janvier 2023,Dimanche 2h,76.53399999999999,52.87
Janvier 2023,Dimanche 3h,67.348,52.87
Janvier 2023,Dimanche 4h,64.264,52.87
Janvier 2023,Dimanche 5h,65.4,52.87
Janvier 2023,Dimanche 6h,69.492,52.87
Janvier 2023,Dimanche 7h,74.122,108.83
Janvier 2023,Dimanche 8h,80.628,108.83
Janvier 2023,Dimanche 9h,86.69000000000001,108.83
Janvier 2023,Dimanche 10h,88.328,108.83
Janvier 2023,Dimanche 11h,89.15,108.83
Janvier 2023,Dimanche 12h,86.09,108.83
Janvier 2023,Dimanche 13h,74.104,108.83
Janvier 2023,Dimanche 14h,75.316,108.83
Janvier 2023,Dimanche 15h,80.888,108.83
Janvier 2023,Dimanche 16h,84.124,108.83
Janvier 2023,Dimanche 17h,103.59200000000001,108.83
Janvier 2023,Dimanche 18h,117.58600000000001,108.83
Janvier 2023,Dimanche 19h,122.928,108.83
Janvier 2023,Dimanche 20h,117.64000000000001,108.83
Janvier 2023,Dimanche 21h,112.14000000000001,108.83
Janvier 2023,Dimanche 22h,107.92,52.87
Janvier 2023,Dimanche 23h,96.77000000000001,52.87
Février 2023,Lundi 0h,113.61,52.87
Février 2023,Lundi 1h,116.1375,52.87
Février 2023,Lundi 2h,113.25,52.87
Février 2023,Lundi 3h,106.1875,52.87
Février 2023,Lundi 4h,104.8725,52.87
Février 2023,Lundi 5h,113.25750000000001,52.87
Février 2023,Lundi 6h,129.66500000000002,52.87
Février 2023,Lundi 7h,156.8175,108.83
Février 2023,Lundi 8h,171.10750000000002,108.83
Février 2023,Lundi 9h,153.9625,108.83
Février 2023,Lundi 10h,144.27249999999998,108.83
Février 2023,Lundi 11h,130.07,108.83
Février 2023,Lundi 12h,112.6525,108.83
Février 2023,Lundi 13h,106.7825,108.83
Février 2023,Lundi 14h,104.0375,108.83
Février 2023,Lundi 15h,109.58,108.83
Février 2023,Lundi 16h,121.0725,108.83
Février 2023,Lundi 17h,143.35500000000002,108.83
Février 2023,Lundi 18h,162.77,108.83
Février 2023,Lundi 19h,165.995,108.83
Février 2023,Lundi 20h,156.1825,108.83
Février 2023,Lundi 21h,144.1225,108.83
Février 2023,Lundi 22h,138.85,52.87
Février 2023,Lundi 23h,133.215,52.87
Février 2023,Mardi 0h,108.85499999999999,52.87
Février 2023,Mardi 1h,104.5025,52.87
Février 2023,Mardi 2h,104.30749999999999,52.87
Février 2023,Mardi 3h,101.345,52.87
Février 2023,Mardi 4h,101.0275,52.87
Février 2023,Mardi 5h,106.9125,52.87
Février 2023,Mardi 6h,121.6,52.87
Février 2023,Mardi 7h,134.91,108.83
Février 2023,Mardi 8h,144.54,108.83
Février 2023,Mardi 9h,134.955,108.83
Février 2023,Mardi 10h,119.0775,108.83
Février 2023,Mardi 11h,110.6525,108.83
Février 2023,Mardi 12h,101.1025,108.83
Février 2023,Mardi 13h,97.7825,108.83
Février 2023,Mardi 14h,90.92,108.83
Février 2023,Mardi 15h,69.4025,108.83
Février 2023,Mardi 16h,93.0375,108.83
Février 2023,Mardi 17h,122.8575,108.83
Février 2023,Mardi 18h,142.995,108.83
Février 2023,Mardi 19h,144.81,108.83
Février 2023,Mardi 20h,148.255,108.83
Février 2023,Mardi 21h,142.4525,108.83
Février 2023,Mardi 22h,139.385,52.87
Février 2023,Mardi 23h,130.62,52.87
Février 2023,Mercredi 0h,106.4225,52.87
Février 2023,Mercredi 1h,97.29249999999999,52.87
Février 2023,Mercredi 2h,94.4625,52.87
Février 2023,Mercredi 3h,91.5775,52.87
Février 2023,Mercredi 4h,92.6275,52.87
Février 2023,Mercredi 5h,100.23750000000001,52.87
Février 2023,Mercredi 6h,120.28999999999999,52.87
Février 2023,Mercredi 7h,139.45999999999998,108.83
Février 2023,Mercredi 8h,145.505,108.83
Février 2023,Mercredi 9h,139.16500000000002,108.83
Février 2023,Mercredi 10h,131.31,108.83
Février 2023,Mercredi 11h,124.705,108.83
Février 2023,Mercredi 12h,117.52250000000001,108.83
Février 2023,Mercredi 13h,107.80749999999999,108.83
Février 2023,Mercredi 14h,108.39249999999998,108.83
Février 2023,Mercredi 15h,114.1125,108.83
Février 2023,Mercredi 16h,123.85,108.83
Février 2023,Mercredi 17h,137.89749999999998,108.83
Février 2023,Mercredi 18h,147.13,108.83
Février 2023,Mercredi 19h,144.8425,108.83
Février 2023,Mercredi 20h,138.79500000000002,108.83
Février 2023,Mercredi 21h,126.50999999999999,108.83
Février 2023,Mercredi 22h,126.54499999999999,52.87
Février 2023,Mercredi 23h,110.7125,52.87
Février 2023,Jeudi 0h,135.51,52.87
Février 2023,Jeudi 1h,130.105,52.87
Février 2023,Jeudi 2h,128.5525,52.87
Février 2023,Jeudi 3h,117.11,52.87
Février 2023,Jeudi 4h,111.0175,52.87
Février 2023,Jeudi 5h,115.395,52.87
Février 2023,Jeudi 6h,135.1875,52.87
Février 2023,Jeudi 7h,152.72,108.83
Février 2023,Jeudi 8h,159.075,108.83
Février 2023,Jeudi 9h,155.2475,108.83
Février 2023,Jeudi 10h,147.3675,108.83
Février 2023,Jeudi 11h,142.57500000000002,108.83
Février 2023,Jeudi 12h,131.825,108.83
Février 2023,Jeudi 13h,121.945,108.83
Février 2023,Jeudi 14h,122.0325,108.83
Février 2023,Jeudi 15h,126.445,108.83
Février 2023,Jeudi 16h,132.44,108.83
Février 2023,Jeudi 17h,147.8075,108.83
Février 2023,Jeudi 18h,157.17000000000002,108.83
Février 2023,Jeudi 19h,157.49,108.83
Février 2023,Jeudi 20h,152.825,108.83
Février 2023,Jeudi 21h,141.3275,108.83
Février 2023,Jeudi 22h,132.33499999999998,52.87
Février 2023,Jeudi 23h,123.19,52.87
Février 2023,Vendredi 0h,123.6075,52.87
Février 2023,Vendredi 1h,116.27,52.87
Février 2023,Vendredi 2h,117.75,52.87
Février 2023,Vendredi 3h,111.095,52.87
Février 2023,Vendredi 4h,109.355,52.87
Février 2023,Vendredi 5h,119.8225,52.87
Février 2023,Vendredi 6h,139.8675,52.87
Février 2023,Vendredi 7h,159.1125,108.83
Février 2023,Vendredi 8h,173.115,108.83
Février 2023,Vendredi 9h,162.0525,108.83
Février 2023,Vendredi 10h,151.3575,108.83
Février 2023,Vendredi 11h,138.195,108.83
Février 2023,Vendredi 12h,127.2525,108.83
Février 2023,Vendredi 13h,123.92,108.83
Février 2023,Vendredi 14h,128.7775,108.83
Février 2023,Vendredi 15h,122.21,108.83
Février 2023,Vendredi 16h,122.47749999999999,108.83
Février 2023,Vendredi 17h,141.31,108.83
Février 2023,Vendredi 18h,159.0975,108.83
Février 2023,Vendredi 19h,187.52,108.83
Février 2023,Vendredi 20h,169.1025,108.83
Février 2023,Vendredi 21h,150.0725,108.83
Février 2023,Vendredi 22h,142.7125,52.87
Février 2023,Vendredi 23h,139.625,52.87
Février 2023,Samedi 0h,97.4825,52.87
Février 2023,Samedi 1h,87.11500000000001,52.87
Février 2023,Samedi 2h,82.6675,52.87
Février 2023,Samedi 3h,71.34,52.87
Février 2023,Samedi 4h,67.175,52.87
Février 2023,Samedi 5h,67.6175,52.87
Février 2023,Samedi 6h,73.57,52.87
Février 2023,Samedi 7h,97.8475,108.83
Février 2023,Samedi 8h,106.445,108.83
Février 2023,Samedi 9h,106.345,108.83
Février 2023,Samedi 10h,94.7125,108.83
Février 2023,Samedi 11h,94.45,108.83
Février 2023,Samedi 12h,95.11,108.83
Février 2023,Samedi 13h,76.83250000000001,108.83
Février 2023,Samedi 14h,75.0175,108.83
Février 2023,Samedi 15h,81.1925,108.83
Février 2023,Samedi 16h,88.95,108.83
Février 2023,Samedi 17h,101.33500000000001,108.83
Février 2023,Samedi 18h,128.6275,108.83
Février 2023,Samedi 19h,135.9675,108.83
Février 2023,Samedi 20h,129.4125,108.83
Février 2023,Samedi 21h,117.5025,108.83
Février 2023,Samedi 22h,115.15,52.87
Février 2023,Samedi 23h,106.6125,52.87
Février 2023,Dimanche 0h,114.0025,52.87
Février 2023,Dimanche 1h,107.1625,52.87
Février 2023,Dimanche 2h,103.175,52.87
Février 2023,Dimanche 3h,96.5675,52.87
Février 2023,Dimanche 4h,95.0875,52.87
Février 2023,Dimanche 5h,98.365,52.87
Février 2023,Dimanche 6h,106.945,52.87
Février 2023,Dimanche 7h,115.0275,108.83
Février 2023,Dimanche 8h,126.64750000000001,108.83
Février 2023,Dimanche 9h,126.0375,108.83
Février 2023,Dimanche 10h,115.19999999999999,108.83
Février 2023,Dimanche 11h,110.935,108.83
Février 2023,Dimanche 12h,104.255,108.83
Février 2023,Dimanche 13h,92.5675,108.83
Février 2023,Dimanche 14h,91.2725,108.83
Février 2023,Dimanche 15h,99.5075,108.83
Février 2023,Dimanche 16h,109.13,108.83
Février 2023,Dimanche 17h,127.47999999999999,108.83
Février 2023,Dimanche 18h,143.8575,108.83
Février 2023,Dimanche 19h,143.9375,108.83
Février 2023,Dimanche 20h,143.2375,108.83
Février 2023,Dimanche 21h,135.55,108.83
Février 2023,Dimanche 22h,130.0025,52.87
Février 2023,Dimanche 23h,123.37,52.87
Mars 2023,Lundi 0h,88.1675,52.87
Mars 2023,Lundi 1h,81.8725,52.87
Mars 2023,Lundi 2h,77.9825,52.87
Mars 2023,Lundi 3h,72.0025,52.87
Mars 2023,Lundi 4h,66.565,52.87
Mars 2023,Lundi 5h,77.8375,52.87
Mars 2023,Lundi 6h,93.96000000000001,52.87
Mars 2023,Lundi 7h,114.1925,108.83
Mars 2023,Lundi 8h,116.8475,108.83
Mars 2023,Lundi 9h,101.625,108.83
Mars 2023,Lundi 10h,81.1325,108.83
Mars 2023,Lundi 11h,65.1025,108.83
Mars 2023,Lundi 12h,59.300000000000004,108.83
Mars 2023,Lundi 13h,52.11,108.83
Mars 2023,Lundi 14h,47.09,108.83
Mars 2023,Lundi 15h,53.33,108.83
Mars 2023,Lundi 16h,54.545,108.83
Mars 2023,Lundi 17h,83.36749999999999,108.83
Mars 2023,Lundi 18h,111.5275,108.83
Mars 2023,Lundi 19h,127.405,108.83
Mars 2023,Lundi 20h,124.605,108.83
Mars 2023,Lundi 21h,105.9475,108.83
Mars 2023,Lundi 22h,94.8575,52.87
Mars 2023,Lundi 23h,88.39500000000001,52.87
Mars 2023,Mardi 0h,82.0325,52.87
Mars 2023,Mardi 1h,70.0825,52.87
Mars 2023,Mardi 2h,63.6525,52.87
Mars 2023,Mardi 3h,58.050000000000004,52.87
Mars 2023,Mardi 4h,58.78,52.87
Mars 2023,Mardi 5h,74.88499999999999,52.87
Mars 2023,Mardi 6h,99.065,52.87
Mars 2023,Mardi 7h,127.72749999999999,108.83
Mars 2023,Mardi 8h,130.94,108.83
Mars 2023,Mardi 9h,109.19,108.83
Mars 2023,Mardi 10h,94.795,108.83
Mars 2023,Mardi 11h,85.105,108.83
Mars 2023,Mardi 12h,76.045,108.83
Mars 2023,Mardi 13h,75.3775,108.83
Mars 2023,Mardi 14h,72.9425,108.83
Mars 2023,Mardi 15h,69.84,108.83
Mars 2023,Mardi 16h,76.7525,108.83
Mars 2023,Mardi 17h,98.815,108.83
Mars 2023,Mardi 18h,128.53,108.83
Mars 2023,Mardi 19h,155.675,108.83
Mars 2023,Mardi 20h,150.8275,108.83
Mars 2023,Mardi 21h,132.41500000000002,108.83
Mars 2023,Mardi 22h,127.52250000000001,52.87
Mars 2023,Mardi 23h,117.025,52.87
Mars 2023,Mercredi 0h,92.59,52.87
Mars 2023,Mercredi 1h,85.13199999999999,52.87
Mars 2023,Mercredi 2h,83.864,52.87
Mars 2023,Mercredi 3h,82.47,52.87
Mars 2023,Mercredi 4h,80.53999999999999,52.87
Mars 2023,Mercredi 5h,87.286,52.87
Mars 2023,Mercredi 6h,106.854,52.87
Mars 2023,Mercredi 7h,128.636,108.83
Mars 2023,Mercredi 8h,138.14000000000001,108.83
Mars 2023,Mercredi 9h,128.038,108.83
Mars 2023,Mercredi 10h,114.44000000000001,108.83
Mars 2023,Mercredi 11h,107.426,108.83
Mars 2023,Mercredi 12h,101.784,108.83
Mars 2023,Mercredi 13h,96.532,108.83
Mars 2023,Mercredi 14h,94.536,108.83
Mars 2023,Mercredi 15h,97.196,108.83
Mars 2023,Mercredi 16h,102.43199999999999,108.83
Mars 2023,Mercredi 17h,117.106,108.83
Mars 2023,Mercredi 18h,135.672,108.83
Mars 2023,Mercredi 19h,149.55599999999998,108.83
Mars 2023,Mercredi 20h,136.33800000000002,108.83
Mars 2023,Mercredi 21h,120.26399999999998,108.83
Mars 2023,Mercredi 22h,112.918,52.87
Mars 2023,Mercredi 23h,98.546,52.87
Mars 2023,Jeudi 0h,101.99199999999999,52.87
Mars 2023,Jeudi 1h,96.974,52.87
Mars 2023,Jeudi 2h,90.724,52.87
Mars 2023,Jeudi 3h,84.228,52.87
Mars 2023,Jeudi 4h,82.038,52.87
Mars 2023,Jeudi 5h,86.5,52.87
Mars 2023,Jeudi 6h,103.72,52.87
Mars 2023,Jeudi 7h,121.14000000000001,108.83
Mars 2023,Jeudi 8h,124.33400000000002,108.83
Mars 2023,Jeudi 9h,110.29400000000001,108.83
Mars 2023,Jeudi 10h,95.562,108.83
Mars 2023,Jeudi 11h,81.104,108.83
Mars 2023,Jeudi 12h,69.434,108.83
Mars 2023,Jeudi 13h,58.153999999999996,108.83
Mars 2023,Jeudi 14h,56.866,108.83
Mars 2023,Jeudi 15h,63.35600000000001,108.83
Mars 2023,Jeudi 16h,83.076,108.83
Mars 2023,Jeudi 17h,107.596,108.83
Mars 2023,Jeudi 18h,123.718,108.83
Mars 2023,Jeudi 19h,137.08999999999997,108.83
Mars 2023,Jeudi 20h,127.15799999999999,108.83
Mars 2023,Jeudi 21h,112.67,108.83
Mars 2023,Jeudi 22h,109.674,52.87
Mars 2023,Jeudi 23h,100.084,52.87
Mars 2023,Vendredi 0h,89.33399999999999,52.87
Mars 2023,Vendredi 1h,76.55,52.87
Mars 2023,Vendredi 2h,72.82000000000001,52.87
Mars 2023,Vendredi 3h,65.488,52.87
Mars 2023,Vendredi 4h,56.976,52.87
Mars 2023,Vendredi 5h,64.434,52.87
Mars 2023,Vendredi 6h,89.598,52.87
Mars 2023,Vendredi 7h,113.104,108.83
Mars 2023,Vendredi 8h,118.22200000000001,108.83
Mars 2023,Vendredi 9h,107.55799999999999,108.83
Mars 2023,Vendredi 10h,96.936,108.83
Mars 2023,Vendredi 11h,82.518,108.83
Mars 2023,Vendredi 12h,66.574,108.83
Mars 2023,Vendredi 13h,55.936,108.83
Mars 2023,Vendredi 14h,60.572,108.83
Mars 2023,Vendredi 15h,60.226,108.83
Mars 2023,Vendredi 16h,59.129999999999995,108.83
Mars 2023,Vendredi 17h,93.97999999999999,108.83
Mars 2023,Vendredi 18h,118.30199999999999,108.83
Mars 2023,Vendredi 19h,136.01,108.83
Mars 2023,Vendredi 20h,131.25,108.83
Mars 2023,Vendredi 21h,112.34,108.83
Mars 2023,Vendredi 22h,104.91,52.87
Mars 2023,Vendredi 23h,98.824,52.87
Mars 2023,Samedi 0h,70.7825,52.87
Mars 2023,Samedi 1h,62.917500000000004,52.87
Mars 2023,Samedi 2h,58.73,52.87
Mars 2023,Samedi 3h,53.77,52.87
Mars 2023,Samedi 4h,52.470000000000006,52.87
Mars 2023,Samedi 5h,59.6275,52.87
Mars 2023,Samedi 6h,79.4825,52.87
Mars 2023,Samedi 7h,99.88000000000001,108.83
Mars 2023,Samedi 8h,104.08,108.83
Mars 2023,Samedi 9h,90.8825,108.83
Mars 2023,Samedi 10h,81.935,108.83
Mars 2023,Samedi 11h,69.88,108.83
Mars 2023,Samedi 12h,58.575,108.83
Mars 2023,Samedi 13h,58.4725,108.83
Mars 2023,Samedi 14h,56.152499999999996,108.83
Mars 2023,Samedi 15h,60.205,108.83
Mars 2023,Samedi 16h,67.6425,108.83
Mars 2023,Samedi 17h,86.38,108.83
Mars 2023,Samedi 18h,112.435,108.83
Mars 2023,Samedi 19h,125.42,108.83
Mars 2023,Samedi 20h,114.18,108.83
Mars 2023,Samedi 21h,101.8475,108.83
Mars 2023,Samedi 22h,93.5325,52.87
Mars 2023,Samedi 23h,80.4425,52.87
Mars 2023,Dimanche 0h,97.68,52.87
Mars 2023,Dimanche 1h,91.74,52.87
Mars 2023,Dimanche 2h,101.32,52.87
Mars 2023,Dimanche 3h,88.5175,52.87
Mars 2023,Dimanche 4h,83.35,52.87
Mars 2023,Dimanche 5h,84.36749999999999,52.87
Mars 2023,Dimanche 6h,88.785,52.87
Mars 2023,Dimanche 7h,97.3925,108.83
Mars 2023,Dimanche 8h,98.7775,108.83
Mars 2023,Dimanche 9h,98.0925,108.83
Mars 2023,Dimanche 10h,93.97,108.83
Mars 2023,Dimanche 11h,88.9,108.83
Mars 2023,Dimanche 12h,78.1425,108.83
Mars 2023,Dimanche 13h,75.49000000000001,108.83
Mars 2023,Dimanche 14h,76.99000000000001,108.83
Mars 2023,Dimanche 15h,76.97,108.83
Mars 2023,Dimanche 16h,81.09,108.83
Mars 2023,Dimanche 17h,104.4325,108.83
Mars 2023,Dimanche 18h,119.01,108.83
Mars 2023,Dimanche 19h,129.68,108.83
Mars 2023,Dimanche 20h,121.8675,108.83
Mars 2023,Dimanche 21h,115.7225,108.83
Mars 2023,Dimanche 22h,107.6075,52.87
Mars 2023,Dimanche 23h,99.7825,52.87
Avril 2023,Lundi 0h,104.89500000000001,52.87
Avril 2023,Lundi 1h,88.8175,52.87
Avril 2023,Lundi 2h,89.12,52.87
Avril 2023,Lundi 3h,85.325,52.87
Avril 2023,Lundi 4h,85.425,52.87
Avril 2023,Lundi 5h,96.4675,52.87
Avril 2023,Lundi 6h,122.245,52.87
Avril 2023,Lundi 7h,143.935,108.83
Avril 2023,Lundi 8h,151.6225,108.83
Avril 2023,Lundi 9h,137.0325,108.83
Avril 2023,Lundi 10h,117.6225,108.83
Avril 2023,Lundi 11h,107.375,108.83
Avril 2023,Lundi 12h,99.225,108.83
Avril 2023,Lundi 13h,89.8875,108.83
Avril 2023,Lundi 14h,86.89,108.83
Avril 2023,Lundi 15h,90.35249999999999,108.83
Avril 2023,Lundi 16h,97.33500000000001,108.83
Avril 2023,Lundi 17h,108.11,108.83
Avril 2023,Lundi 18h,128.5325,108.83
Avril 2023,Lundi 19h,151.0075,108.83
Avril 2023,Lundi 20h,142.2025,108.83
Avril 2023,Lundi 21h,129.755,108.83
Avril 2023,Lundi 22h,121.62,52.87
Avril 2023,Lundi 23h,113.30250000000001,52.87
Avril 2023,Mardi 0h,92.37,52.87
Avril 2023,Mardi 1h,85.67,52.87
Avril 2023,Mardi 2h,86.1125,52.87
Avril 2023,Mardi 3h,82.6975,52.87
Avril 2023,Mardi 4h,81.9675,52.87
Avril 2023,Mardi 5h,83.9825,52.87
Avril 2023,Mardi 6h,102.52,52.87
Avril 2023,Mardi 7h,120.0975,108.83
Avril 2023,Mardi 8h,129.33249999999998,108.83
Avril 2023,Mardi 9h,112.44,108.83
Avril 2023,Mardi 10h,90.43,108.83
Avril 2023,Mardi 11h,82.6425,108.83
Avril 2023,Mardi 12h,83.7625,108.83
Avril 2023,Mardi 13h,78.9325,108.83
Avril 2023,Mardi 14h,79.635,108.83
Avril 2023,Mardi 15h,79.815,108.83
Avril 2023,Mardi 16h,78.1825,108.83
Avril 2023,Mardi 17h,85.74000000000001,108.83
Avril 2023,Mardi 18h,105.5825,108.83
Avril 2023,Mardi 19h,121.905,108.83
Avril 2023,Mardi 20h,120.1575,108.83
Avril 2023,Mardi 21h,113.1175,108.83
Avril 2023,Mardi 22h,104.745,52.87
Avril 2023,Mardi 23h,92.05499999999999,52.87
Avril 2023,Mercredi 0h,98.8425,52.87
Avril 2023,Mercredi 1h,91.7175,52.87
Avril 2023,Mercredi 2h,90.5825,52.87
Avril 2023,Mercredi 3h,89.175,52.87
Avril 2023,Mercredi 4h,89.13,52.87
Avril 2023,Mercredi 5h,95.5025,52.87
Avril 2023,Mercredi 6h,109.7025,52.87
Avril 2023,Mercredi 7h,127.6925,108.83
Avril 2023,Mercredi 8h,132.3975,108.83
Avril 2023,Mercredi 9h,123.4025,108.83
Avril 2023,Mercredi 10h,113.24000000000001,108.83
Avril 2023,Mercredi 11h,106.0825,108.83
