clean_month,clean_hour,dimanche_ouvert,p_w_m2_mean,p_w_m2_std,p_w_m2_q20_norm,p_w_m2_q80_norm
Mars 2023,Jeudi 4h,0,64.18036281261216,21.70398559085293,47.76798046999315,83.84264190574804
Mars 2023,Jeudi 5h,1,72.17842470758133,22.508890704624303,55.36343343855511,92.676390078637
Mars 2023,Jeudi 5h,0,72.17842470758133,22.508890704624303,55.36343343855511,92.676390078637
Mars 2023,Jeudi 6h,1,73.78881610030567,22.896887535561792,56.697408683365616,94.64705739565255
Mars 2023,Jeudi 6h,0,73.78881610030567,22.896887535561792,56.697408683365616,94.64705739565255
Mars 2023,Jeudi 7h,1,74.50384535258974,23.56608722899658,56.86003889607028,95.94437547253843
Mars 2023,Jeudi 7h,0,74.50384535258974,23.56608722899658,56.86003889607028,95.94437547253843
Mars 2023,Jeudi 8h,1,78.42439199661023,24.985538192931955,59.6970525136152,101.14559566993937
Mars 2023,Jeudi 8h,0,78.42439199661023,24.985538192931955,59.6970525136152,101.14559566993937
Mars 2023,Jeudi 9h,1,77.07384894618151,26.116820287751,57.318808507566125,100.7308949587919
Mars 2023,Jeudi 9h,0,77.07384894618151,26.116820287751,57.318808507566125,100.7308949587919
Mars 2023,Jeudi 10h,1,74.54387286425187,26.28085629880204,54.55420350759649,98.29236742105229
Mars 2023,Jeudi 10h,0,74.54387286425187,26.28085629880204,54.55420350759649,98.29236742105229
Mars 2023,Jeudi 11h,1,71.58461490463688,26.026754128883088,51.70611546438559,95.06105622058058
Mars 2023,Jeudi 11h,0,71.58461490463688,26.026754128883088,51.70611546438559,95.06105622058058
Mars 2023,Jeudi 12h,1,69.31611787528858,25.14066224638791,50.120575470809435,91.99649055668625
Mars 2023,Jeudi 12h,0,69.31611787528858,25.14066224638791,50.120575470809435,91.99649055668625
Mars 2023,Jeudi 13h,1,68.73029227192352,24.856924339766618,49.75859747673554,91.15841855261253
Mars 2023,Jeudi 13h,0,68.73029227192352,24.856924339766618,49.75859747673554,91.15841855261253
Mars 2023,Jeudi 14h,1,69.02690294580145,23.571152955352062,51.17783232860228,90.36791128790209
Mars 2023,Jeudi 14h,0,69.02690294580145,23.571152955352062,51.17783232860228,90.36791128790209
Mars 2023,Jeudi 15h,1,69.00373001039334,22.133470754636544,52.396904523417255,89.12245352470654
Mars 2023,Jeudi 15h,0,69.00373001039334,22.133470754636544,52.396904523417255,89.12245352470654
Mars 2023,Jeudi 16h,1,69.272038142533,20.92851691637571,53.71691968024255,88.37179173596272
Mars 2023,Jeudi 16h,0,69.272038142533,20.92851691637571,53.71691968024255,88.37179173596272
Mars 2023,Jeudi 17h,1,69.39841773681702,20.493846733154577,54.22377317116774,88.13115319821146
Mars 2023,Jeudi 17h,0,69.39841773681702,20.493846733154577,54.22377317116774,88.13115319821146
Mars 2023,Jeudi 18h,1,67.03920743870874,21.974637199469758,50.4976626967232,86.98570112714522
Mars 2023,Jeudi 18h,0,67.03920743870874,21.974637199469758,50.4976626967232,86.98570112714522
Mars 2023,Jeudi 19h,1,54.85959833917364,21.188348765383676,38.5511941900632,73.90695749312852
Mars 2023,Jeudi 19h,0,54.85959833917364,21.188348765383676,38.5511941900632,73.90695749312852
Mars 2023,Jeudi 20h,1,41.32929281854975,15.411188023186,29.51985692340723,55.21031058902639
Mars 2023,Jeudi 20h,0,41.32929281854975,15.411188023186,29.51985692340723,55.21031058902639
Mars 2023,Jeudi 21h,1,38.982995099604246,14.345902932518092,28.008602456281576,51.91417810795274
Mars 2023,Jeudi 21h,0,38.982995099604246,14.345902932518092,28.008602456281576,51.91417810795274
Mars 2023,Jeudi 22h,1,38.5157916511225,14.15379630211832,27.69036827318045,51.274851828055546
Mars 2023,Jeudi 22h,0,38.5157916511225,14.15379630211832,27.69036827318045,51.274851828055546
Mars 2023,Jeudi 23h,1,38.453114519479435,14.086732451835111,27.68337916617275,51.15399084513496
Mars 2023,Jeudi 23h,0,38.453114519479435,14.086732451835111,27.68337916617275,51.15399084513496
Mars 2023,Vendredi 0h,1,39.29480395102114,14.350811576336934,28.327603607258652,52.23606967171774
Mars 2023,Vendredi 0h,0,39.29480395102114,14.350811576336934,28.327603607258652,52.23606967171774
Mars 2023,Vendredi 1h,1,40.59657626005492,15.117992303558331,29.01377800572292,54.21452507352685
Mars 2023,Vendredi 1h,0,40.59657626005492,15.117992303558331,29.01377800572292,54.21452507352685
Mars 2023,Vendredi 2h,1,44.27334954573154,16.623178461002773,31.52394598791372,59.24021459619934
Mars 2023,Vendredi 2h,0,44.27334954573154,16.623178461002773,31.52394598791372,59.24021459619934
Mars 2023,Vendredi 3h,1,51.82272343879472,19.622374773917006,36.75695521088266,69.48163511446268
Mars 2023,Vendredi 3h,0,51.82272343879472,19.622374773917006,36.75695521088266,69.48163511446268
Mars 2023,Vendredi 4h,1,64.91693091503312,21.542734281885352,48.67099081982182,84.45613027264903
Mars 2023,Vendredi 4h,0,64.91693091503312,21.542734281885352,48.67099081982182,84.45613027264903
Mars 2023,Vendredi 5h,1,73.16524601309884,22.500926652768058,56.39333565059274,93.67515024053127
Mars 2023,Vendredi 5h,0,73.16524601309884,22.500926652768058,56.39333565059274,93.67515024053127
Mars 2023,Vendredi 6h,1,74.8140078142834,22.70216376463351,57.92857086015533,95.52619354251401
Mars 2023,Vendredi 6h,0,74.8140078142834,22.70216376463351,57.92857086015533,95.52619354251401
Mars 2023,Vendredi 7h,1,75.98836032996196,23.22370692665718,58.695043003938125,97.16605320441006
Mars 2023,Vendredi 7h,0,75.98836032996196,23.22370692665718,58.695043003938125,97.16605320441006
Mars 2023,Vendredi 8h,1,80.62183067068534,24.557420238523157,62.345262283549495,103.02084605967171
Mars 2023,Vendredi 8h,0,80.62183067068534,24.557420238523157,62.345262283549495,103.02084605967171
Mars 2023,Vendredi 9h,1,79.657673399888,25.309143483162746,60.69576236238364,102.67727952868904
Mars 2023,Vendredi 9h,0,79.657673399888,25.309143483162746,60.69576236238364,102.67727952868904
Mars 2023,Vendredi 10h,1,77.25342730767677,25.72885312063709,57.84043013223463,100.58415525868585
Mars 2023,Vendredi 10h,0,77.25342730767677,25.72885312063709,57.84043013223463,100.58415525868585
Mars 2023,Vendredi 11h,1,74.18897744010752,25.312860202948162,55.02327112776645,97.1080716372381
Mars 2023,Vendredi 11h,0,74.18897744010752,25.312860202948162,55.02327112776645,97.1080716372381
Mars 2023,Vendredi 12h,1,71.85483516072888,24.77839794655309,53.06564081037995,94.27545637657299
Mars 2023,Vendredi 12h,0,71.85483516072888,24.77839794655309,53.06564081037995,94.27545637657299
Mars 2023,Vendredi 13h,1,71.08171493174972,24.22092224283458,52.74618655897768,93.01389715238989
Mars 2023,Vendredi 13h,0,71.08171493174972,24.22092224283458,52.74618655897768,93.01389715238989
Mars 2023,Vendredi 14h,1,71.31999598821793,23.658884606138272,53.47917439797233,92.77903540023524
Mars 2023,Vendredi 14h,0,71.31999598821793,23.658884606138272,53.47917439797233,92.77903540023524
Mars 2023,Vendredi 15h,1,71.05540273157193,22.780715019955046,53.964187612581476,91.76309466794964
Mars 2023,Vendredi 15h,0,71.05540273157193,22.780715019955046,53.964187612581476,91.76309466794964
Mars 2023,Vendredi 16h,1,70.62254483234388,21.593325675521324,54.54213209289791,90.31290233444999
Mars 2023,Vendredi 16h,0,70.62254483234388,21.593325675521324,54.54213209289791,90.31290233444999
Mars 2023,Vendredi 17h,1,70.2606130162686,21.190873823802537,54.514906167347775,89.6020768644221
Mars 2023,Vendredi 17h,0,70.2606130162686,21.190873823802537,54.514906167347775,89.6020768644221
Mars 2023,Vendredi 18h,1,69.27750359425369,21.462776892229364,53.26063653380175,88.83141327533956
Mars 2023,Vendredi 18h,0,69.27750359425369,21.462776892229364,53.26063653380175,88.83141327533956
Mars 2023,Vendredi 19h,1,58.94089941802038,21.35407748594637,42.638892105899835,78.20647640585138
Mars 2023,Vendredi 19h,0,58.94089941802038,21.35407748594637,42.638892105899835,78.20647640585138
Mars 2023,Vendredi 20h,1,41.56407588515149,15.764428426981665,29.45782130610457,55.74975351583051
Mars 2023,Vendredi 20h,0,41.56407588515149,15.764428426981665,29.45782130610457,55.74975351583051
Mars 2023,Vendredi 21h,1,38.303028306304434,13.904598475617261,27.685270611919176,50.84626890402468
Mars 2023,Vendredi 21h,0,38.303028306304434,13.904598475617261,27.685270611919176,50.84626890402468
Mars 2023,Vendredi 22h,1,37.67588502379938,13.79778359235945,27.12748260253708,50.11645784244682
Mars 2023,Vendredi 22h,0,37.67588502379938,13.79778359235945,27.12748260253708,50.11645784244682
Mars 2023,Vendredi 23h,1,37.72420584946467,13.828609223454437,27.150922296703822,50.19189252535873
Mars 2023,Vendredi 23h,0,37.72420584946467,13.828609223454437,27.150922296703822,50.19189252535873
Mars 2023,Samedi 0h,1,38.64521646250709,14.567922715015692,27.4664648342454,51.75868451282536
Mars 2023,Samedi 0h,0,38.64521646250709,14.567922715015692,27.4664648342454,51.75868451282536
Mars 2023,Samedi 1h,1,39.95522684886263,14.733561220445662,28.681304269800364,53.234300401249804
Mars 2023,Samedi 1h,0,39.95522684886263,14.733561220445662,28.681304269800364,53.234300401249804
Mars 2023,Samedi 2h,1,42.92800413768431,16.28593406319013,30.420854919245084,57.58275083041022
Mars 2023,Samedi 2h,0,42.92800413768431,16.28593406319013,30.420854919245084,57.58275083041022
Mars 2023,Samedi 3h,1,49.115041066135944,18.53741106943397,34.88807632916178,65.80054287268388
Mars 2023,Samedi 3h,0,49.115041066135944,18.53741106943397,34.88807632916178,65.80054287268388
Mars 2023,Samedi 4h,1,63.509325921976995,21.90945907983344,46.894668090005176,83.33351021597058
Mars 2023,Samedi 4h,0,63.509325921976995,21.90945907983344,46.894668090005176,83.33351021597058
Mars 2023,Samedi 5h,1,72.9080436530096,22.979519247439747,55.712883448463955,93.81981440916104
Mars 2023,Samedi 5h,0,72.9080436530096,22.979519247439747,55.712883448463955,93.81981440916104
Mars 2023,Samedi 6h,1,74.67133574132221,22.873870347624933,57.63219936683234,95.52674539938661
Mars 2023,Samedi 6h,0,74.67133574132221,22.873870347624933,57.63219936683234,95.52674539938661
Mars 2023,Samedi 7h,1,75.11069722634501,23.31990509893697,57.702010887899824,96.35350825766204
Mars 2023,Samedi 7h,0,75.11069722634501,23.31990509893697,57.702010887899824,96.35350825766204
Mars 2023,Samedi 8h,1,80.98875937835358,25.24048508116643,62.135035738867344,103.97524821096134
Mars 2023,Samedi 8h,0,80.98875937835358,25.24048508116643,62.135035738867344,103.97524821096134
Mars 2023,Samedi 9h,1,80.26965730666005,26.34449129986761,60.434976939352644,104.1807777767077
Mars 2023,Samedi 9h,0,80.26965730666005,26.34449129986761,60.434976939352644,104.1807777767077
Mars 2023,Samedi 10h,1,78.69902991053777,26.893235844930324,58.33226867382278,103.0467383305513
Mars 2023,Samedi 10h,0,78.69902991053777,26.893235844930324,58.33226867382278,103.0467383305513
Mars 2023,Samedi 11h,1,75.44271090144048,26.821640929362843,55.01841863582367,99.66784242756208
Mars 2023,Samedi 11h,0,75.44271090144048,26.821640929362843,55.01841863582367,99.66784242756208
Mars 2023,Samedi 12h,1,72.09788264441481,26.85453628834097,51.52246524993308,96.28756273313746
Mars 2023,Samedi 12h,0,72.09788264441481,26.85453628834097,51.52246524993308,96.28756273313746
Mars 2023,Samedi 13h,1,70.86951469315038,25.339957273260918,51.5586271147363,93.74871050769956
Mars 2023,Samedi 13h,0,70.86951469315038,25.339957273260918,51.5586271147363,93.74871050769956
Mars 2023,Samedi 14h,1,70.8465553254424,24.296443247201665,52.43710233313805,92.83846277039433
Mars 2023,Samedi 14h,0,70.8465553254424,24.296443247201665,52.43710233313805,92.83846277039433
Mars 2023,Samedi 15h,1,70.67846451371958,23.687471584732414,52.78939494740825,92.14963760994708
Mars 2023,Samedi 15h,0,70.67846451371958,23.687471584732414,52.78939494740825,92.14963760994708
Mars 2023,Samedi 16h,1,70.43482764621471,21.459402431125916,54.463326816446255,90.00780898655293
Mars 2023,Samedi 16h,0,70.43482764621471,21.459402431125916,54.463326816446255,90.00780898655293
Mars 2023,Samedi 17h,1,70.25326118689225,21.019269936613878,54.655662364244904,89.44874436396539
Mars 2023,Samedi 17h,0,70.25326118689225,21.019269936613878,54.655662364244904,89.44874436396539
Mars 2023,Samedi 18h,1,70.23354013735502,20.754892850271478,54.86381221124928,89.20396283447077
Mars 2023,Samedi 18h,0,70.23354013735502,20.754892850271478,54.86381221124928,89.20396283447077
Mars 2023,Samedi 19h,1,58.46051496515074,21.332801559048825,42.1592843209241,77.6989034424746
Mars 2023,Samedi 19h,0,58.46051496515074,21.332801559048825,42.1592843209241,77.6989034424746
Mars 2023,Samedi 20h,1,40.386454791372486,15.456979408504624,28.502843727716154,54.2885158846383
Mars 2023,Samedi 20h,0,40.386454791372486,15.456979408504624,28.502843727716154,54.2885158846383
Mars 2023,Samedi 21h,1,37.08398989666375,13.408604072715406,26.85038278797502,49.182589402270395
Mars 2023,Samedi 21h,0,37.08398989666375,13.408604072715406,26.85038278797502,49.182589402270395
Mars 2023,Samedi 22h,1,36.2575595560511,13.199148094815198,26.17474708931442,48.16248160588949
Mars 2023,Samedi 22h,0,36.2575595560511,13.199148094815198,26.17474708931442,48.16248160588949
Mars 2023,Samedi 23h,1,35.96560918028937,13.136172386584372,25.926540600670766,47.811475417482846
Mars 2023,Samedi 23h,0,35.96560918028937,13.136172386584372,25.926540600670766,47.811475417482846
Mars 2023,Dimanche 0h,0,35.17443551708071,12.99468087806379,25.22868910119631,46.88505374799351
Mars 2023,Dimanche 0h,1,36.86720562446669,13.513326262778191,26.53509900004682,49.05069596136724
Mars 2023,Dimanche 1h,0,35.19642170698479,13.149907139190029,25.117264976297204,47.03937915187986
Mars 2023,Dimanche 1h,1,37.3075120657837,13.705207800104233,26.825644270965395,49.662424044343474
Mars 2023,Dimanche 2h,0,35.472879736347124,13.205729970327443,25.355595638944852,47.368520275371374
Mars 2023,Dimanche 2h,1,38.6244990714805,14.180518237165254,27.779957699907488,51.40833024545598
Mars 2023,Dimanche 3h,0,35.87756911234332,13.309821343557175,25.685125434853788,47.86934571309963
Mars 2023,Dimanche 3h,1,41.32340096691629,16.25762467787211,28.781875658279603,55.923669674190855
Mars 2023,Dimanche 4h,0,36.33012499107291,13.366386553344386,26.10537098939862,48.37855391880037
Mars 2023,Dimanche 4h,1,45.78428064388529,18.955118205964006,31.07397841199545,62.761638370185935
Mars 2023,Dimanche 5h,0,36.77371355850595,13.847770046440765,26.149000267232555,49.239665890971274
Mars 2023,Dimanche 5h,1,51.689900503483145,21.20186624565782,35.25354980925841,70.68865947424192
Mars 2023,Dimanche 6h,0,36.63401414491687,13.65319672334679,26.17241518965082,48.93195580322753
Mars 2023,Dimanche 6h,1,57.754426017044246,20.19301249934476,42.41281845458523,76.01075452811817
Mars 2023,Dimanche 7h,0,36.00147370575925,13.783080952434192,25.40436965891785,48.39780916725223
Mars 2023,Dimanche 7h,1,59.89741691568212,19.231635072857728,45.46566737885193,77.37732279142143
Mars 2023,Dimanche 8h,0,34.98793051649469,14.269332816546212,23.933212847431577,47.77830386793207
Mars 2023,Dimanche 8h,1,61.71849894530978,19.738062298298036,46.91565990103435,79.6633254813566
Mars 2023,Dimanche 9h,0,33.99924528791336,14.769029483331718,22.476200662289237,47.19555412279825
Mars 2023,Dimanche 9h,1,60.710094660898235,20.867232260281835,44.893929935409716,79.59545445610394
Mars 2023,Dimanche 10h,0,33.55139133464448,14.887176166944615,21.909764468988012,46.83961968590228
Mars 2023,Dimanche 10h,1,58.628983109334584,21.553044344751513,42.14349815548898,78.0577433847497
Mars 2023,Dimanche 11h,0,33.17813326210703,14.892761718912647,21.51798642423446,46.464032722305596
Mars 2023,Dimanche 11h,1,53.62897644849557,22.371000640923683,36.25285283539357,73.65810902741777
Mars 2023,Dimanche 12h,0,33.00844997381132,15.067123734446506,21.191316968819194,46.43931808647332
Mars 2023,Dimanche 12h,1,40.29068044356201,19.43444395259341,24.964433106594733,57.57126081763889
Mars 2023,Dimanche 13h,0,33.02357504757031,14.815337958394432,21.424703926085826,46.240744261374395
Mars 2023,Dimanche 13h,1,34.01309188622831,15.79092249779976,21.60697309017653,48.07814125126474
Mars 2023,Dimanche 14h,0,32.77048554992333,14.521396406728977,21.416488783822775,45.733044287726
Mars 2023,Dimanche 14h,1,33.79903505615951,15.375777830455053,21.744020801202943,47.507206783660585
Mars 2023,Dimanche 15h,0,33.3622660119071,14.293700546745889,22.226852378508056,46.14253090999692
Mars 2023,Dimanche 15h,1,33.733207333622495,14.822675768191775,22.154019552280353,46.97006532172266
Mars 2023,Dimanche 16h,0,33.98782225125515,13.445532871923264,23.608722899883254,46.05911211289294
Mars 2023,Dimanche 16h,1,34.4193516649998,13.982601331508732,23.591702588183733,46.9552614064611
Mars 2023,Dimanche 17h,0,35.232715313675506,13.293267637746228,25.030932795294376,47.19819882301932
Mars 2023,Dimanche 17h,1,35.62798053293207,13.1509227760611,25.56377440533226,47.47998224677143
Mars 2023,Dimanche 18h,0,35.65156147598791,13.290271325380548,25.467732224530746,47.622438616469374
Mars 2023,Dimanche 18h,1,36.75275002088958,12.775181237359387,27.05468409402126,48.30674198122714
Mars 2023,Dimanche 19h,0,36.25274186333519,13.120814930718142,26.23748363485343,48.09099943777389
Mars 2023,Dimanche 19h,1,36.89914449266777,13.165156869321168,26.869254756831772,48.78734095483232
Mars 2023,Dimanche 20h,0,36.13013176191648,13.236743830889392,26.01013824478382,48.06458970440231
Mars 2023,Dimanche 20h,1,36.701615612771135,13.093360529623752,26.72655974740906,48.525049815111075
Mars 2023,Dimanche 21h,0,36.09819513570638,13.670874194938275,25.60165847032318,48.401002798811604
Mars 2023,Dimanche 21h,1,36.548055746854956,12.930202195142545,26.70844280300973,48.22991523332932
Mars 2023,Dimanche 22h,0,36.149846665469774,13.677941895040835,25.649093379803745,48.4596401311602
Mars 2023,Dimanche 22h,1,36.58302595646414,13.263514765447983,26.456496209414357,48.54882132558671
Mars 2023,Dimanche 23h,0,36.518636863187446,13.721261016072795,25.993954143541377,48.872237223606156
Mars 2023,Dimanche 23h,1,36.66644849080222,13.777437224069889,26.09861434542128,49.07059350647532
Avril 2023,Lundi 0h,1,36.37670486179994,12.674351340923753,26.75202908859466,47.83787560905527
Avril 2023,Lundi 0h,0,36.37670486179994,12.674351340923753,26.75202908859466,47.83787560905527
Avril 2023,Lundi 1h,1,38.95621386595857,14.234948245797982,28.076776150163305,51.79259192205209
Avril 2023,Lundi 1h,0,38.95621386595857,14.234948245797982,28.076776150163305,51.79259192205209
Avril 2023,Lundi 2h,1,44.60983383655838,16.648892959598026,31.8505377995627,59.60493168328025
Avril 2023,Lundi 2h,0,44.60983383655838,16.648892959598026,31.8505377995627,59.60493168328025
Avril 2023,Lundi 3h,1,56.70642499288379,20.454230239057964,41.10051620844545,75.16488802032634
Avril 2023,Lundi 3h,0,56.70642499288379,20.454230239057964,41.10051620844545,75.16488802032634
Avril 2023,Lundi 4h,1,64.59419780991317,22.992907305706076,47.08252517612124,85.35974021481354
Avril 2023,Lundi 4h,0,64.59419780991317,22.992907305706076,47.08252517612124,85.35974021481354
Avril 2023,Lundi 5h,1,65.79216915395259,23.174520366552123,48.16740375109529,86.73476944845362
Avril 2023,Lundi 5h,0,65.79216915395259,23.174520366552123,48.16740375109529,86.73476944845362
Avril 2023,Lundi 6h,1,65.51174898428171,23.510671024378816,47.58604488661689,86.73471828204744
Avril 2023,Lundi 6h,0,65.51174898428171,23.510671024378816,47.58604488661689,86.73471828204744
Avril 2023,Lundi 7h,1,69.09555195995024,25.599160782922507,49.49547784161361,92.1614083181286
Avril 2023,Lundi 7h,0,69.09555195995024,25.599160782922507,49.49547784161361,92.1614083181286
Avril 2023,Lundi 8h,1,68.09438879544103,26.371276774105798,47.78998208626615,91.79746558853691
Avril 2023,Lundi 8h,0,68.09438879544103,26.371276774105798,47.78998208626615,91.79746558853691
Avril 2023,Lundi 9h,1,65.97602730323804,26.959257463955854,45.085524237196616,90.13865428352766
Avril 2023,Lundi 9h,0,65.97602730323804,26.959257463955854,45.085524237196616,90.13865428352766
Avril 2023,Lundi 10h,1,63.36181099307667,26.462838398600294,42.804653165427204,87.05298743268692
Avril 2023,Lundi 10h,0,63.36181099307667,26.462838398600294,42.804653165427204,87.05298743268692
Avril 2023,Lundi 11h,1,60.902965495401624,25.80029997379228,40.82848708757627,83.98445661952509
Avril 2023,Lundi 11h,0,60.902965495401624,25.80029997379228,40.82848708757627,83.98445661952509
Avril 2023,Lundi 12h,1,59.61086221619405,25.616536716732274,39.64788316486042,82.51168359024382
Avril 2023,Lundi 12h,0,59.61086221619405,25.616536716732274,39.64788316486042,82.51168359024382
Avril 2023,Lundi 13h,1,59.045687019381766,24.998799641864622,39.59610610979737,81.41079699595709
Avril 2023,Lundi 13h,0,59.045687019381766,24.998799641864622,39.59610610979737,81.41079699595709
Avril 2023,Lundi 14h,1,59.06885449092157,24.325854107937857,40.20198715410318,80.86248623472135
Avril 2023,Lundi 14h,0,59.06885449092157,24.325854107937857,40.20198715410318,80.86248623472135
Avril 2023,Lundi 15h,1,58.77903038126772,23.315508966318184,40.775129979025934,79.70850407036635
Avril 2023,Lundi 15h,0,58.77903038126772,23.315508966318184,40.775129979025934,79.70850407036635
Avril 2023,Lundi 16h,1,58.953649068142965,22.233452096399407,41.89175620242006,78.96682342096783
Avril 2023,Lundi 16h,0,58.953649068142965,22.233452096399407,41.89175620242006,78.96682342096783
Avril 2023,Lundi 17h,1,58.88278442973044,20.75862044417475,43.093508805980534,77.64119758733486
Avril 2023,Lundi 17h,0,58.88278442973044,20.75862044417475,43.093508805980534,77.64119758733486
Avril 2023,Lundi 18h,1,50.612434840751746,19.032777624926876,36.01207194521989,67.74732096268936
Avril 2023,Lundi 18h,0,50.612434840751746,19.032777624926876,36.01207194521989,67.74732096268936
Avril 2023,Lundi 19h,1,39.26752877752657,13.941200161202618,28.653499440243355,51.860160255887656
Avril 2023,Lundi 19h,0,39.26752877752657,13.941200161202618,28.653499440243355,51.860160255887656
Avril 2023,Lundi 20h,1,36.913575703801854,12.601858898940002,27.37127210444935,48.32331468932621
Avril 2023,Lundi 20h,0,36.913575703801854,12.601858898940002,27.37127210444935,48.32331468932621
Avril 2023,Lundi 21h,1,36.25138733873723,12.283657439857237,26.959929490767582,47.378142705540704
Avril 2023,Lundi 21h,0,36.25138733873723,12.283657439857237,26.959929490767582,47.378142705540704
Avril 2023,Lundi 22h,1,36.18924611517054,12.241524925791472,26.931939013366154,47.279016229138705
Avril 2023,Lundi 22h,0,36.18924611517054,12.241524925791472,26.931939013366154,47.279016229138705
Avril 2023,Lundi 23h,1,36.82529800389856,12.646347737036216,27.24128917105784,48.271173307593905
Avril 2023,Lundi 23h,0,36.82529800389856,12.646347737036216,27.24128917105784,48.271173307593905
Avril 2023,Mardi 0h,1,37.45184909040942,12.880997563229569,27.68793049980196,49.109024257789876
Avril 2023,Mardi 0h,0,37.45184909040942,12.880997563229569,27.68793049980196,49.109024257789876
Avril 2023,Mardi 1h,1,39.9553845750049,14.014395060726702,29.303296379549483,52.623262090685515
Avril 2023,Mardi 1h,0,39.9553845750049,14.014395060726702,29.303296379549483,52.623262090685515
Avril 2023,Mardi 2h,1,46.24821241388485,16.441333104302764,33.72847614283955,61.09796991795647
Avril 2023,Mardi 2h,0,46.24821241388485,16.441333104302764,33.72847614283955,61.09796991795647
Avril 2023,Mardi 3h,1,60.15309913944401,19.81179830611996,45.22908813838241,78.1309163727702
Avril 2023,Mardi 3h,0,60.15309913944401,19.81179830611996,45.22908813838241,78.1309163727702
Avril 2023,Mardi 4h,1,69.39404555212442,20.674730246091755,54.06283929638184,88.28042592326769
Avril 2023,Mardi 4h,0,69.39404555212442,20.674730246091755,54.06283929638184,88.28042592326769
Avril 2023,Mardi 5h,1,70.60283164876017,21.061726878660902,54.98134393289103,89.84102462833714
Avril 2023,Mardi 5h,0,70.60283164876017,21.061726878660902,54.98134393289103,89.84102462833714
Avril 2023,Mardi 6h,1,70.58680718431387,21.764208714793124,54.35732925937308,90.42171587726352
Avril 2023,Mardi 6h,0,70.58680718431387,21.764208714793124,54.35732925937308,90.42171587726352
Avril 2023,Mardi 7h,1,75.49141978326986,23.17983735646882,58.21780752164836,96.62240859161334
Avril 2023,Mardi 7h,0,75.49141978326986,23.17983735646882,58.21780752164836,96.62240859161334
Avril 2023,Mardi 8h,1,74.06027823361953,24.650767723189325,55.46233118941191,96.4142389492641
Avril 2023,Mardi 8h,0,74.06027823361953,24.650767723189325,55.46233118941191,96.4142389492641
Avril 2023,Mardi 9h,1,71.45353206769985,25.668488434056577,51.87999997198304,94.62300852697696
Avril 2023,Mardi 9h,0,71.45353206769985,25.668488434056577,51.87999997198304,94.62300852697696
Avril 2023,Mardi 10h,1,68.29714519037925,25.082755222709004,49.11429819657567,90.90898754974636
Avril 2023,Mardi 10h,0,68.29714519037925,25.082755222709004,49.11429819657567,90.90898754974636
Avril 2023,Mardi 11h,1,65.96819518849976,24.993355990833614,46.777225878754116,88.45990950353682
Avril 2023,Mardi 11h,0,65.96819518849976,24.993355990833614,46.777225878754116,88.45990950353682
Avril 2023,Mardi 12h,1,65.0834959244494,24.295177031117138,46.46375945975939,86.9650763012125
Avril 2023,Mardi 12h,0,65.0834959244494,24.295177031117138,46.46375945975939,86.9650763012125
Avril 2023,Mardi 13h,1,64.51116837340098,23.860042365539467,46.246680141410394,86.01209039996947
Avril 2023,Mardi 13h,0,64.51116837340098,23.860042365539467,46.246680141410394,86.01209039996947
Avril 2023,Mardi 14h,1,64.59931881107516,22.88525879422857,47.18091252781681,85.27347086292191
Avril 2023,Mardi 14h,0,64.59931881107516,22.88525879422857,47.18091252781681,85.27347086292191
Avril 2023,Mardi 15h,1,64.27421895346762,22.03852124754298,47.576022089843015,84.22258970289252
Avril 2023,Mardi 15h,0,64.27421895346762,22.03852124754298,47.576022089843015,84.22258970289252
Avril 2023,Mardi 16h,1,64.26206042387358,20.201612994262867,49.15170436102312,82.64906418952349
Avril 2023,Mardi 16h,0,64.26206042387358,20.201612994262867,49.15170436102312,82.64906418952349
Avril 2023,Mardi 17h,1,64.20366175799889,18.751784364902264,50.344761247228895,81.35739001086452
Avril 2023,Mardi 17h,0,64.20366175799889,18.751784364902264,50.344761247228895,81.35739001086452
Avril 2023,Mardi 18h,1,53.899818675781404,18.58414728889017,39.80794011488296,70.71574582854815
Avril 2023,Mardi 18h,0,53.899818675781404,18.58414728889017,39.80794011488296,70.71574582854815
Avril 2023,Mardi 19h,1,39.899530422142455,13.952190502567376,29.299178907903805,52.51348320576343
Avril 2023,Mardi 19h,0,39.899530422142455,13.952190502567376,29.299178907903805,52.51348320576343
Avril 2023,Mardi 20h,1,37.211751539237326,12.761206147350606,27.54260452731515,48.76256780684982
Avril 2023,Mardi 20h,0,37.211751539237326,12.761206147350606,27.54260452731515,48.76256780684982
Avril 2023,Mardi 21h,1,36.57828581014067,12.465173405969061,27.141869812092562,47.865503524830174
Avril 2023,Mardi 21h,0,36.57828581014067,12.465173405969061,27.141869812092562,47.865503524830174
Avril 2023,Mardi 22h,1,36.357417439525236,12.272560978779538,27.07944315803534,47.47675226137079
Avril 2023,Mardi 22h,0,36.357417439525236,12.272560978779538,27.07944315803534,47.47675226137079
Avril 2023,Mardi 23h,1,36.80241166268879,12.757474466056154,27.121477431223795,48.34229657889093
Avril 2023,Mardi 23h,0,36.80241166268879,12.757474466056154,27.121477431223795,48.34229657889093
Avril 2023,Mercredi 0h,1,37.50869310981332,13.02083180954947,27.625951464196177,49.28578705578527
Avril 2023,Mercredi 0h,0,37.50869310981332,13.02083180954947,27.625951464196177,49.28578705578527
